catchment_id,outfall_arc,PB,RMSE,NSE,KGE,R2
GB105029061620,node_6360-to-node_6227,97.38656928,12.36932067,-28.03581405,-0.866720233,0.098771667
GB104028053010,node_3831-to-node_3832,94.50475261,6.612292396,-27.98556905,-0.477794312,0.024659024
GB109055042030,node_19103-to-node_20786,89.85581637,4.503804145,-27.97079535,-0.568998533,0.009081465
GB108051020560,node_11639-to-node_11640,88.51000825,3.642742232,-27.92407265,-0.26657483,0.115569476
GB105029061630,node_6388-to-node_6227,96.97860398,12.32438856,-27.82524938,-0.854572598,0.100937473
GB102021073070,node_388-to-node_389,92.12282696,6.162335461,-27.81019018,-0.43455954,0.010730321
GB104028053000,node_4297-to-node_4298,97.58839975,9.707178798,-27.73005958,-0.572814379,0.02725936
GB104028052610,node_3028-to-node_3029,98.37470306,7.77715375,-27.71880674,-0.597384359,0.039151081
GB103023075330,node_916-to-node_917,-136.4601089,0.408528588,-27.63480606,-2.009387425,0.003708946
GB107101005990,node_8396-to-node_8397,91.05053335,4.02175527,-27.59530789,-0.380924831,0.080802243
GB103025071850,node_1434-to-node_1435,87.9783867,1.306724818,-27.59285821,-0.876013338,0.212229096
GB107042016450,node_6312-to-node_6313,96.24764189,7.156376856,-27.46219569,-0.9318579,0.212829782
GB108048002291,node_8979-to-node_8980,93.41456508,5.280593779,-27.4210456,-0.379965572,0.097541591
GB109054043800,node_15025-to-node_15026,-197.8979503,11.90844112,-27.21617311,-1.49473841,0.076915274
GB108052015510,node_13021-to-node_13017,92.14864011,6.570155933,-26.9813462,-0.630885475,0.017065748
GB105036040890,node_8923-to-node_8919,93.64970771,9.802448622,-26.80139251,-0.323164676,0.252048348
GB108043022360,node_9787-to-node_9788,38.27499749,2.769480637,-26.77391079,-2.356256478,0.10687035
GB108043015810,node_8763-to-node_8764,92.6748553,7.820835672,-26.70172358,-0.539673114,0.001469947
GB106040018420,node_13217-to-node_13218,89.39894628,11.36560995,-26.6890952,-0.479094673,0.001430624
GB108048002050,node_9973-to-node_9969,96.69766517,8.068739403,-26.68867625,-0.795220226,0.059382308
GB109053027460,node_7442-to-node_7443,97.3212594,11.2632077,-26.62456856,-0.466843275,0.154101609
GB109054044530,node_16096-to-node_16092,96.91267958,7.140838243,-26.56323836,-0.601517261,0.004897059
GB104028047360,node_4634-to-node_4635,96.84783515,9.546960966,-26.45572474,-0.508634456,0.049280267
GB108050019960,node_9347-to-node_9346,84.68644695,1.735698884,-26.44634846,-0.237923463,0.035587678
GB104028047122,node_4032-to-node_3519,90.08317923,6.42007027,-26.4262662,-0.341610191,0.136931381
GB104028052501,node_3899-to-node_3022,78.04718332,10.02421827,-26.37983798,-0.049673283,0.090994647
GB109054049190,node_16312-to-node_16316,91.87400933,8.132008946,-26.35494223,-0.576789384,0.000156099
GB108049000300,node_8476-to-node_8477,96.09608489,10.60396012,-26.33406664,-0.696877632,0.007354782
GB104027068420,node_4871-to-node_4865,91.33185305,5.341441858,-26.04555659,-0.549808256,0.002206842
GB106039017640,node_2871-to-node_2872,97.75902934,6.129764144,-25.90195395,-0.524167126,0.056622819
GB108049006960,node_10006-to-node_10007,97.06545086,6.745620736,-25.83340302,-0.384320253,0.285663572
GB104027064110,node_2088-to-node_2084,94.69628401,6.146045788,-25.53702267,-0.764340211,0.055526576
GB106039017420,node_7581-to-node_7582,58.9069045,3.567712921,-25.53445592,-0.730207882,0.101319623
GB108048001860,node_9952-to-node_9953,95.58595959,4.630766184,-25.48547367,-0.637342929,1.40E-05
GB106039017330,node_11864-to-node_11865,92.83486263,7.633836865,-25.46798644,-0.606588588,0.001595988
GB109052021540,node_12160-to-node_12161,82.59192512,3.516002268,-25.40553307,-0.236689606,0.021299311
GB104027063480,node_4159-to-node_4155,95.21152539,10.7847526,-25.35355446,-0.452877751,0.061599452
GB104028058410,node_7469-to-node_7470,89.8253586,9.912841939,-25.32319997,-0.424526128,0.024952794
GB108048001330,node_6501-to-node_6497,5.424261118,1.569075266,-25.31568913,-2.879204461,0.171951243
GB108050020040,node_8532-to-node_8533,92.49432432,4.288023671,-25.2198733,-0.380148247,0.073663755
GB109054043740,node_14925-to-node_14926,98.00934329,10.45123637,-25.13097868,-0.533737752,0.058083242
GB108052015482,node_11690-to-node_11691,91.80991977,5.510968514,-24.66861207,-0.549232602,0.000207639
GB108045014930,node_11408-to-node_11409,85.05123715,1.867550504,-24.65141314,-0.202755282,0.068946486
GB109055041930,node_20326-to-node_20539,88.84198716,4.048395318,-24.63977026,-0.577090049,0.012696947
GB103022076250,node_1772-to-node_1773,93.92339641,2.7558255,-24.62244079,-0.635421112,0.007673247
GB108048002380,node_3642-to-node_3638,91.06889954,6.550981583,-24.61969501,-0.381552326,0.050180602
GB106040018200,node_8520-to-node_8521,59.88535554,5.960607473,-24.59463802,-0.444364614,0.005986532
GB108045015030,node_13134-to-node_13132,90.99127086,4.571665962,-24.36384029,-0.50387974,0.000251336
GB108044009550,node_9265-to-node_9266,90.02552733,5.130680383,-24.34931897,-0.436523454,0.003191019
GB109054039940,node_13937-to-node_13938,96.86623294,5.716401817,-24.32058446,-0.612157258,0.003670059
GB112074069920,node_15787-to-node_15788,-52.4459861,0.228411049,-24.20583649,-2.274831625,0.007019329
GB104027063940,node_4734-to-node_4732,95.66057976,7.576266722,-24.19521188,-0.59136547,0.000109275
GB109054055020,node_14031-to-node_14032,88.91817657,3.74274005,-24.11883152,-0.336134992,0.084417533
GB109053022300,node_3575-to-node_3576,90.01874342,3.912108741,-23.98265187,-0.368481263,0.032980539
GB105033038100,node_14354-to-node_14353,96.9677677,11.53838373,-23.94696787,-0.4903325,0.127634419
GB104027068480,node_6019-to-node_6014,88.51490992,6.227937976,-23.8847798,-0.620517192,0.037317016
GB109054049201,node_18548-to-node_18549,94.27371609,8.754861659,-23.8738677,-0.554812482,0.007635444
GB109054049210,node_15150-to-node_15151,95.89432922,5.616669672,-23.72991733,-0.610620226,0.003704778
GB104027063020,node_3276-to-node_3273,-84.06787004,2.592925301,-23.71512362,-2.277807062,0.008621221
GB108045014830,node_11027-to-node_11028,88.39488129,3.572893253,-23.69251,-0.465291621,0.000225805
GB108045009200,node_12048-to-node_12049,95.45065065,8.407434874,-23.65267736,-0.644903089,0.002666298
GB104028058440,node_7478-to-node_7479,-143.4460065,9.065264594,-23.62196976,-1.201735289,0.10222316
GB108052021340,node_11671-to-node_11672,95.51760099,6.955268072,-23.61482525,-0.633015189,1.81E-05
GB104028046880,node_3152-to-node_3150,98.53158319,9.237399092,-23.5433761,-0.689849514,0.000334375
GB104028047121,node_5886-to-node_5887,89.77416976,6.956893166,-23.43371338,-0.403197789,0.027503416
GB106039037260,node_10232-to-node_8745,96.26987932,8.844791524,-23.43283293,-0.455719839,0.110379644
GB104028052580,node_5907-to-node_5908,88.09253842,2.601138125,-23.35771741,-0.617854007,0.027146297
GB108048002090,node_10355-to-node_10347,95.64275619,5.084013698,-23.20073587,-0.660265168,0.006695635
GB104028047590,node_4574-to-node_4575,98.37385967,13.38491498,-23.14677066,-0.74150879,0.010203934
GB104028058400,node_7427-to-node_7428,94.10652813,8.502616563,-23.13597513,-0.406286977,0.055025281
GB112068060360,node_14968-to-node_14969,94.31760544,5.98626461,-23.12041022,-0.579062793,2.73E-05
GB104028052670,node_2696-to-node_2697,78.58994348,2.17467722,-23.11379204,-0.291682575,0.067066385
GB109053021840,node_12425-to-node_12240,68.15954126,4.585829204,-23.04998393,-0.041448362,0.056900646
GB108052015330,node_12884-to-node_12885,91.72266836,3.63515279,-22.98317127,-0.711197023,0.069805392
GB107101005940,node_8387-to-node_8384,92.21390151,4.631297033,-22.84183732,-0.249347735,0.175703513
GB109053027810,node_14197-to-node_14198,88.75628173,3.229971561,-22.83637919,-0.276522888,0.081722185
GB108051020300,node_11579-to-node_11580,73.298528,1.256578235,-22.73663753,0.048928759,0.155227585
GB108051020230,node_12495-to-node_12496,83.33371578,2.168725527,-22.72694946,-0.106266565,0.159464911
GB108046005170,node_12585-to-node_12586,92.70673691,3.868726993,-22.68793488,-0.450437834,0.03679136
GB109054054970,node_5509-to-node_5510,94.22394648,5.379624884,-22.68006472,-0.455213847,0.089312668
GB108043022470,node_9133-to-node_9134,92.2650053,5.605485765,-22.67651639,-0.507439898,0.009321951
GB108048002000,node_9968-to-node_9966,92.94310822,4.537423441,-22.62012889,-0.505362541,0.012814659
GB103025072060,node_1032-to-node_964,87.16524923,5.833163107,-22.58580195,-0.402100098,0.006267664
GB104029062100,node_7793-to-node_20483,93.52866102,7.317752332,-22.57835336,-0.444231344,0.018008459
GB104027063610,node_20421-to-node_20448,96.59705401,9.129769838,-22.53300324,-0.408793115,0.36815827
GB109054043860,node_15108-to-node_15109,98.20741408,4.320794483,-22.49133958,-0.722998848,0.004162404
GB108043016180,node_10066-to-node_10067,96.93089613,5.290252394,-22.40213298,-0.757932016,0.02468259
GB104027057670,node_3345-to-node_3346,-403.7106041,11.82630218,-22.33198053,-3.224597682,0.032048241
GB105037041160,node_11515-to-node_11513,97.13777091,9.315861537,-22.3085803,-0.693700097,0.005380788
GB108049000190,node_9487-to-node_8465,88.84275313,2.960415757,-22.14316666,-0.682218522,0.069712606
GB103023074700,node_2017-to-node_2015,-146.9035278,0.406742092,-22.12889561,-1.64224367,0.008412538
GB106039030030,node_9225-to-node_9226,97.72992985,8.656639986,-22.06396288,-0.914733598,0.11833402
GB109054039860,node_4703-to-node_4701,95.60519994,8.829922411,-22.06116336,-0.498234478,0.04305697
GB109053021970,node_11305-to-node_11306,97.37892428,4.535463685,-22.04096721,-0.724731819,0.004509959
GB108045014870,node_11387-to-node_11388,95.52795989,6.55315267,-22.03732306,-0.870799567,0.127581525
GB105034051000,node_10980-to-node_10981,92.45583756,6.145503889,-21.92006516,-0.471832938,0.027584553
GB112069061111,node_14508-to-node_12776,82.55358074,2.303500138,-21.84204594,-0.226796271,0.125390472
GB104028052810,node_5152-to-node_5153,50.2677303,2.387261889,-21.823403,-1.42641344,0.052841228
GB109054055110,node_686-to-node_687,96.89493572,5.19580777,-21.69569922,-0.724488069,0.011216561
GB109054039720,node_13774-to-node_13609,95.00807682,5.129752962,-21.61955727,-0.389211288,0.149242554
GB104027068500,node_2593-to-node_2589,93.54900882,3.44336984,-21.58528084,-0.543636833,0.016387501
GB104028042590,node_2507-to-node_2508,96.31545139,7.892891262,-21.58172278,-0.631860559,6.08E-05
GB104029061980,node_6344-to-node_6277,96.50174512,10.58392603,-21.56104028,-0.61786317,0.003521891
GB108049000570,node_11177-to-node_8171,93.33651733,4.056175277,-21.55264532,-0.55696115,0.000126574
GB109053027610,node_5424-to-node_5421,87.92414538,6.589919557,-21.52579399,-0.304806451,0.034531664
GB109054055010,node_14029-to-node_14030,88.11771661,4.942804523,-21.51655253,-0.442611969,0.001053942
GB109054032450,node_4277-to-node_4270,76.95682546,4.347195941,-21.51630504,-0.05858465,0.077498175
GB109054043990,node_2227-to-node_2228,86.60840137,3.845773458,-21.47884766,-0.295435959,0.045806523
GB112068060440,node_13531-to-node_13532,97.50768545,9.84177874,-21.45317905,-0.55519146,0.042508572
GB106039023080,node_6161-to-node_6158,95.61070652,3.851377096,-21.44714507,-0.534436897,0.029584953
GB109053027490,node_7453-to-node_7454,94.02815458,8.321625034,-21.41999568,-0.443680329,0.061291085
GB104028042481,node_4570-to-node_4556,94.89658414,9.294451728,-21.4011004,-0.56319108,0.009801689
GB108048002340,node_9006-to-node_9002,94.12592034,5.311408405,-21.26534021,-0.54128871,0.003989121
GB106039023880,node_9998-to-node_9994,96.81353234,6.885401049,-21.23666829,-0.716558333,0.010700083
GB104029061955,node_6276-to-node_6275,95.89003822,10.50572161,-21.22886589,-0.470936891,0.079526373
GB108048001440,node_7263-to-node_7261,93.1465738,5.154241637,-21.18744476,-0.589159843,0.000465121
GB108045009010,node_12532-to-node_12533,92.72100964,5.131696295,-21.12406007,-0.372480096,0.113577776
GB106040018210,node_8523-to-node_8524,92.38534536,5.672231522,-21.10411222,-0.657392263,0.01271308
GB104028058380,node_7429-to-node_7430,83.82593612,9.168843318,-21.00472903,-0.44185005,0.001059789
GB104028046450,node_2675-to-node_2676,79.88501411,11.97620934,-20.98304745,-0.132763112,0.122643018
GB104028052440,node_5584-to-node_5585,95.82667813,7.67644405,-20.97651677,-0.475190947,0.040562339
GB104027063570,node_4320-to-node_4321,93.04611994,4.879040215,-20.95155958,-0.591163983,0.000342072
GB108045014940,node_11379-to-node_11380,86.72159679,2.405395102,-20.86961358,-0.225672964,0.090606433
GB106039037200,node_10904-to-node_10905,98.23665849,7.214699266,-20.68877374,-0.578094628,0.04450763
GB109054044080,node_14062-to-node_14063,97.87419708,9.210643881,-20.66971443,-0.660547763,6.12E-05
GB108045008870,node_11025-to-node_11026,90.05775879,3.696620968,-20.61312208,-0.327180911,0.081706054
GB108050014110,node_9060-to-node_8914,82.22048179,1.908052965,-20.58551023,-0.72864706,0.179063523
GB109055036880,node_14473-to-node_14474,95.32239729,12.37599101,-20.56936484,-0.668031667,0.009097287
GB108045008860,node_12463-to-node_12459,95.67551845,7.117848661,-20.56736171,-0.461200096,0.087561581
GB104027068311,node_5221-to-node_5946,88.43856591,4.266032853,-20.48823153,-0.568682208,0.006120618
GB108044010120,node_10916-to-node_10917,88.78448988,5.778432989,-20.47854371,-0.595980698,0.014284075
GB108048001231,node_8336-to-node_8333,90.0498873,2.416266869,-20.41853837,-0.421373733,0.028610342
GB109055036750,node_12856-to-node_12857,93.06990843,8.766941774,-20.35660559,-0.429643755,0.069965221
GB104028052420,node_4904-to-node_4901,83.66544643,3.221950495,-20.12266631,-0.455458517,0.004587453
GB108050019990,node_9338-to-node_9339,88.01064211,2.47257199,-20.1073681,-0.384332567,0.02095257
GB108043016052,node_10974-to-node_9900,91.30183509,6.186485743,-20.0858852,-0.354544478,0.120904345
GB108045014920,node_11403-to-node_11404,82.35653965,2.474639653,-20.03125549,-0.154281086,0.068002954
GB112068055200,node_15611-to-node_15612,93.07593553,8.444785993,-20.01385599,-0.459904105,0.039408174
GB106039017820,node_14816-to-node_14817,74.73454273,3.62084633,-19.99681724,-0.117834447,0.028563999
GB106039029780,node_9679-to-node_9680,97.28591673,7.847651495,-19.95268244,-0.463339195,0.139504586
GB107041012350,node_12604-to-node_12605,91.48428693,5.135706997,-19.9339702,-0.701539838,0.02699266
GB108045014880,node_11390-to-node_11391,79.78167168,7.216483468,-19.92295941,-0.137500499,0.036024402
GB103025076080,node_2776-to-node_2723,-269.0394177,0.362039337,-19.90522074,-2.210605392,0.00673711
GB108048001171,node_7981-to-node_7978,91.90051887,3.082537587,-19.88819076,-0.505564884,0.003978557
GB104027063840,node_4048-to-node_4049,93.76884718,9.580980366,-19.83417645,-0.480064935,0.037339239
GB108048001870,node_9958-to-node_9955,96.35902576,4.535647406,-19.82560846,-0.472937765,0.12229474
GB104027063470,node_4153-to-node_4154,97.72976966,8.451296558,-19.81311706,-0.729514784,0.009814824
GB109054050070,node_15311-to-node_15312,82.05727702,7.341042676,-19.81204742,-0.246682571,0.02323488
GB109054055150,node_14361-to-node_14362,95.12810194,7.699311793,-19.79524711,-0.657131918,0.00725081
GB104027063173,node_3260-to-node_3259,97.66872285,8.406847117,-19.74345144,-0.738678579,0.01874059
GB108051020440,node_11626-to-node_11627,75.88760102,2.051317685,-19.70935082,-0.121565553,0.038154671
GB104028053240,node_4587-to-node_3603,86.32460497,3.738272198,-19.70008614,-0.436488574,0.003452467
GB108045014860,node_11385-to-node_11386,80.04122264,1.689750061,-19.64862974,-0.066863367,0.120258045
GB108045015090,node_7249-to-node_7247,81.15745714,1.725351265,-19.63566646,-0.195347679,0.054549342
GB107041012740,node_11351-to-node_11352,90.93278687,2.669885997,-19.57235228,-0.569688626,0.007633065
GB112075073660,node_13975-to-node_13973,94.27303076,5.63572262,-19.55976447,-0.455384245,0.044044423
GB108052015310,node_12873-to-node_12874,90.60202446,6.134484773,-19.55270305,-0.338755363,0.153352234
GB108043016200,node_9718-to-node_9719,89.21142707,3.939972629,-19.50216945,-0.393142235,0.020586728
GB108049000520,node_11163-to-node_11164,94.60808414,4.52189279,-19.48234349,-0.587333993,0.001063042
GB104028058100,node_7938-to-node_6812,87.87630467,12.19965464,-19.35748323,-0.300448405,0.110056631
GB108052015460,node_12976-to-node_12977,97.56048105,9.639519204,-19.35229618,-0.576960531,0.018948243
GB104028058360,node_7401-to-node_7402,97.07356348,9.481713817,-19.34796538,-0.728911007,0.012986831
GB109053022260,node_6658-to-node_6659,93.30362722,6.097734973,-19.30862872,-0.369236449,0.134012019
GB104028058110,node_6810-to-node_6811,73.34469349,8.642841307,-19.22420459,0.045780072,0.15575158
GB103024077551,node_1332-to-node_1333,90.93603386,4.396652048,-19.20688876,-0.664660631,0.041227988
GB108051020210,node_8542-to-node_8541,85.15778847,2.154396265,-19.20070454,-0.218962276,0.078325162
GB104028046680,node_4031-to-node_4032,89.3999738,7.790274342,-19.15240895,-0.310944992,0.16653659
GB109054032770,node_14419-to-node_14418,90.3373946,5.04973659,-19.10201951,-0.294719212,0.179196135
GB106039023740,node_10951-to-node_10956,89.98858044,6.504069531,-18.99691129,-0.446513959,0.03113453
GB108045008840,node_12527-to-node_12528,90.35505729,2.922177252,-18.96219933,-0.383921145,0.041299506
GB109054044030,node_13953-to-node_13954,93.62671556,3.180727141,-18.90421859,-0.803476855,0.084135476
GB103024077360,node_1243-to-node_1244,-120.7732997,0.454207525,-18.90244483,-1.708657545,0.044121768
GB105037034200,node_13104-to-node_13105,93.7401459,8.62469071,-18.70938457,-0.573113632,0.003189216
GB108045020900,node_7245-to-node_7246,81.46430858,1.812470753,-18.68838398,-0.427521933,0.009141724
GB108048002360,node_9008-to-node_9009,94.95848406,5.415111972,-18.66575975,-0.484399057,0.041957159
GB104028047170,node_3798-to-node_3799,96.23761091,7.241044216,-18.65494874,-0.592900974,0.007218493
